,Name,Attribute Vector,Percentiles
332,Niklas Süle,"[0.06, 0.07, 1.16, 0.1, 0.07, 0.15, 1.58, 76.14, 90.5, 5.45, 1.48, 0.35, 1.39, 2.0, 0.97, 0.74, 1.19, 2.51, 1.26]","[77, 80, 98, 96, 97, 95, 97, 94, 91, 94, 93, 79, 92, 98, 10, 10, 47, 8, 9]"
333,Jonathan Tah,"[0.02, 0.03, 0.32, 0.0, 0.02, 0.05, 0.53, 61.88, 90.2, 2.57, 0.27, 0.22, 0.58, 0.1, 1.14, 1.21, 1.16, 4.24, 1.99]","[40, 27, 22, 28, 45, 29, 26, 75, 90, 30, 21, 57, 28, 21, 23, 48, 44, 69, 45]"
334,Montassar Talbi,"[0.03, 0.02, 0.24, 0.05, 0.01, 0.03, 0.29, 51.84, 89.0, 1.61, 0.34, 0.18, 0.42, 0.0, 1.39, 1.05, 1.45, 5.0, 2.37]","[42, 12, 13, 81, 35, 13, 4, 46, 84, 5, 30, 48, 13, 2, 45, 33, 79, 90, 69]"
335,Edmond Tapsoba,"[0.02, 0.04, 0.48, 0.02, 0.04, 0.08, 1.1, 71.08, 86.4, 5.76, 1.46, 0.59, 0.64, 0.41, 1.69, 1.12, 1.23, 3.54, 1.85]","[40, 47, 49, 57, 79, 58, 85, 90, 63, 95, 92, 94, 34, 75, 64, 39, 52, 44, 37]"
336,James Tarkowski,"[0.03, 0.08, 0.84, 0.03, 0.08, 0.16, 0.61, 42.97, 81.0, 2.79, 0.34, 0.24, 2.13, 0.29, 1.34, 1.34, 2.61, 5.29, 3.16]","[42, 87, 91, 59, 97, 97, 36, 17, 25, 37, 30, 62, 99, 63, 40, 61, 99, 94, 92]"
337,Arthur Theate,"[0.13, 0.14, 0.91, 0.0, 0.02, 0.16, 0.68, 70.85, 89.0, 6.89, 1.11, 0.2, 1.16, 0.13, 0.83, 0.91, 0.75, 3.17, 2.01]","[95, 98, 95, 28, 41, 96, 45, 89, 84, 98, 86, 51, 83, 28, 6, 19, 6, 27, 47]"
338,Malick Thiaw,"[0.0, 0.09, 0.61, 0.0, 0.01, 0.1, 0.85, 63.71, 87.8, 3.63, 0.38, 0.14, 1.04, 0.09, 2.08, 1.46, 0.99, 4.77, 3.26]","[20, 89, 70, 28, 38, 78, 66, 79, 74, 64, 34, 39, 74, 20, 83, 72, 23, 86, 94]"
339,Malick Thiaw,"[0.0, 0.09, 0.61, 0.0, 0.01, 0.1, 0.85, 63.71, 87.8, 3.63, 0.38, 0.14, 1.04, 0.09, 2.08, 1.46, 0.99, 4.77, 3.26]","[20, 89, 70, 28, 38, 78, 66, 79, 74, 64, 34, 39, 74, 20, 83, 72, 23, 86, 94]"
340,Jean-Clair Todibo,"[0.0, 0.03, 0.44, 0.0, 0.01, 0.03, 0.69, 68.39, 88.5, 4.8, 0.66, 0.63, 0.75, 0.19, 2.38, 1.29, 1.29, 3.45, 1.22]","[20, 20, 45, 28, 19, 12, 46, 87, 80, 88, 59, 95, 47, 48, 92, 55, 60, 40, 7]"
341,Rafael Tolói,"[0.06, 0.09, 0.94, 0.03, 0.04, 0.13, 1.52, 54.38, 80.3, 4.78, 0.68, 0.19, 1.39, 0.94, 2.23, 1.84, 1.36, 2.84, 1.39]","[77, 92, 95, 69, 81, 92, 96, 53, 21, 87, 60, 49, 92, 91, 89, 88, 70, 16, 13]"
342,Fikayo Tomori,"[0.03, 0.04, 0.28, 0.03, 0.03, 0.07, 0.8, 61.15, 87.8, 3.74, 0.9, 0.08, 0.4, 0.25, 2.31, 0.98, 1.46, 2.94, 1.78]","[41, 40, 18, 58, 71, 49, 59, 73, 74, 67, 78, 19, 10, 57, 90, 26, 80, 18, 32]"
343,Pau Torres,"[0.03, 0.07, 0.35, 0.0, 0.03, 0.1, 1.21, 64.21, 85.1, 5.81, 2.24, 0.77, 0.94, 0.35, 1.27, 0.38, 1.06, 4.3, 1.74]","[47, 77, 29, 28, 70, 79, 93, 80, 51, 96, 99, 97, 65, 69, 34, 1, 32, 70, 29]"
344,Souleymane Touré,"[0.05, 0.08, 0.43, 0.0, 0.02, 0.1, 0.98, 44.57, 87.0, 2.55, 0.65, 0.43, 0.92, 0.38, 1.68, 1.41, 1.79, 3.32, 1.36]","[68, 86, 45, 28, 56, 81, 78, 22, 69, 30, 59, 85, 64, 71, 64, 69, 94, 34, 12]"
345,Souleymane Touré,"[0.05, 0.08, 0.43, 0.0, 0.02, 0.1, 0.98, 44.57, 87.0, 2.55, 0.65, 0.43, 0.92, 0.38, 1.68, 1.41, 1.79, 3.32, 1.36]","[68, 86, 45, 28, 56, 81, 78, 22, 69, 30, 59, 85, 64, 71, 64, 69, 94, 34, 12]"
346,William Troost-Ekong,"[0.08, 0.09, 0.41, 0.0, 0.01, 0.1, 0.33, 54.61, 80.8, 2.96, 0.16, 0.16, 0.41, 0.0, 0.9, 1.23, 0.82, 3.28, 4.35]","[83, 89, 36, 27, 23, 74, 6, 68, 33, 52, 17, 48, 8, 2, 17, 38, 10, 18, 96]"
347,Alessandro Tuia,"[0.0, 0.02, 0.35, 0.0, 0.0, 0.02, 0.88, 36.07, 69.6, 3.54, 0.18, 0.35, 0.35, 0.0, 1.77, 2.65, 0.53, 5.13, 1.77]","[20, 11, 29, 28, 3, 4, 69, 4, 1, 62, 10, 79, 7, 2, 69, 99, 1, 92, 31]"
348,Tuta,"[0.05, 0.07, 0.52, 0.03, 0.02, 0.09, 0.62, 59.37, 80.1, 3.55, 0.71, 0.35, 0.81, 0.46, 1.95, 1.55, 1.44, 4.34, 1.57]","[68, 75, 56, 60, 56, 68, 38, 70, 20, 62, 63, 79, 51, 76, 79, 76, 77, 72, 20]"
349,Samuel Umtiti,"[0.0, 0.03, 0.51, 0.0, 0.0, 0.04, 0.38, 36.97, 83.4, 2.39, 0.51, 0.26, 0.43, 0.09, 2.21, 1.11, 1.11, 3.36, 1.45]","[20, 36, 55, 28, 12, 20, 10, 6, 41, 24, 47, 63, 13, 18, 88, 37, 36, 37, 15]"
350,Dayot Upamecano,"[0.0, 0.02, 0.21, 0.03, 0.01, 0.03, 0.88, 85.94, 90.7, 6.03, 1.18, 0.41, 0.56, 0.21, 2.32, 1.21, 0.97, 2.73, 1.71]","[20, 16, 11, 64, 30, 14, 69, 98, 92, 97, 88, 84, 25, 50, 91, 46, 22, 12, 28]"
351,Filip Uremović,"[0.0, 0.05, 0.47, 0.0, 0.02, 0.06, 0.47, 34.31, 78.1, 0.89, 0.16, 0.1, 0.89, 0.05, 1.98, 1.88, 0.94, 4.59, 2.87]","[20, 57, 48, 28, 54, 46, 16, 2, 12, 1, 7, 27, 58, 9, 82, 90, 19, 79, 85]"
352,Enrique Valiente,"[0.16, 0.03, 0.66, 0.16, 0.08, 0.12, 0.33, 59.78, 82.7, 3.94, 0.82, 0.16, 0.99, 0.16, 0.99, 0.99, 1.31, 4.27, 2.3]","[98, 34, 73, 99, 98, 87, 6, 71, 37, 72, 72, 44, 69, 41, 12, 28, 63, 69, 64]"
353,Martin Valjent,"[0.0, 0.01, 0.2, 0.0, 0.01, 0.02, 0.2, 38.05, 78.8, 1.93, 0.51, 0.0, 0.17, 0.1, 1.19, 0.98, 1.32, 4.64, 1.15]","[20, 6, 10, 28, 37, 6, 1, 7, 15, 12, 46, 2, 2, 23, 28, 27, 64, 80, 6]"
354,Virgil van Dijk,"[0.08, 0.09, 1.06, 0.05, 0.03, 0.12, 0.78, 78.41, 89.9, 4.05, 0.38, 0.05, 2.23, 0.23, 0.78, 0.89, 0.71, 4.05, 3.19]","[82, 92, 97, 79, 71, 90, 58, 96, 88, 76, 34, 11, 99, 53, 4, 18, 4, 63, 92]"
355,Raphaël Varane,"[0.0, 0.04, 0.35, 0.0, 0.01, 0.05, 0.82, 52.69, 86.6, 3.23, 0.85, 0.31, 0.89, 0.16, 1.05, 0.58, 1.05, 4.31, 2.22]","[20, 40, 28, 28, 30, 30, 61, 48, 65, 52, 75, 72, 60, 38, 16, 3, 30, 70, 59]"
356,Johan Vásquez,"[0.05, 0.03, 0.6, 0.0, 0.01, 0.05, 0.99, 40.21, 78.0, 2.38, 0.89, 0.55, 1.14, 0.6, 2.04, 2.23, 1.34, 4.62, 1.74]","[65, 38, 68, 28, 41, 33, 80, 12, 11, 23, 77, 90, 82, 83, 83, 98, 69, 79, 29]"
357,Miloš Veljković,"[0.04, 0.02, 0.16, 0.08, 0.03, 0.05, 0.91, 56.04, 81.1, 3.22, 0.2, 0.12, 0.6, 0.12, 1.19, 1.31, 1.27, 4.09, 2.3]","[57, 14, 6, 93, 67, 31, 74, 60, 26, 51, 11, 32, 29, 26, 28, 58, 58, 64, 64]"
358,Micky van de Ven,"[0.03, 0.04, 0.48, 0.03, 0.04, 0.08, 0.73, 53.27, 87.7, 3.36, 1.3, 0.58, 0.64, 0.7, 1.36, 0.79, 1.27, 3.27, 1.06]","[48, 49, 50, 66, 85, 67, 49, 50, 73, 56, 90, 93, 33, 86, 43, 13, 58, 31, 4]"
359,Gonzalo Verdú,"[0.13, 0.08, 1.15, 0.0, 0.0, 0.08, 0.38, 43.27, 79.6, 1.66, 0.0, 0.0, 1.54, 0.0, 1.28, 1.28, 1.02, 4.22, 3.58]","[96, 82, 98, 28, 3, 60, 10, 18, 19, 6, 1, 2, 95, 2, 34, 54, 28, 68, 97]"
360,Clément Vidal,"[0.05, 0.04, 0.57, 0.0, 0.01, 0.05, 0.28, 37.16, 76.9, 2.89, 0.14, 0.05, 0.76, 0.14, 1.18, 1.28, 1.28, 3.46, 2.37]","[64, 46, 65, 28, 24, 30, 3, 6, 8, 40, 6, 10, 48, 34, 27, 54, 59, 41, 68]"
361,Mattia Viti,"[0.14, 0.01, 0.28, 0.0, 0.0, 0.01, 0.28, 51.1, 84.2, 2.7, 0.14, 0.71, 0.28, 0.14, 0.57, 1.14, 1.28, 3.12, 1.85]","[97, 9, 19, 28, 3, 2, 3, 43, 45, 35, 6, 97, 4, 34, 1, 41, 59, 25, 37]"
362,Daniel Vivian,"[0.04, 0.05, 0.49, 0.0, 0.03, 0.08, 0.64, 54.62, 80.8, 4.7, 0.95, 0.15, 0.98, 0.19, 2.16, 0.91, 1.02, 3.41, 1.52]","[56, 56, 51, 28, 65, 59, 40, 55, 24, 85, 81, 41, 69, 49, 86, 19, 27, 38, 19]"
363,Kevin Vogt,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.81, 60.9, 86.0, 5.27, 0.81, 0.1, 0.0, 0.15, 0.76, 1.32, 0.91, 3.4, 0.56]","[20, 1, 1, 28, 53, 4, 61, 73, 58, 92, 71, 26, 1, 38, 3, 58, 17, 38, 1]"
364,Stefan de Vrij,"[0.04, 0.09, 0.8, 0.0, 0.01, 0.1, 0.52, 51.46, 89.0, 2.21, 0.52, 0.16, 1.0, 0.0, 1.52, 1.76, 0.96, 4.05, 3.37]","[58, 91, 89, 28, 20, 76, 24, 44, 84, 18, 48, 42, 71, 2, 53, 85, 21, 63, 95]"
365,Sebastian Walukiewicz,"[0.0, 0.04, 0.3, 0.0, 0.01, 0.06, 0.6, 59.1, 87.1, 1.94, 0.9, 0.6, 0.45, 0.0, 1.34, 1.04, 1.49, 4.48, 0.6]","[20, 55, 21, 28, 41, 43, 33, 69, 69, 12, 78, 94, 15, 2, 41, 32, 81, 76, 1]"
366,Adam Webster,"[0.0, 0.08, 0.82, 0.0, 0.01, 0.09, 0.91, 77.76, 88.3, 5.4, 0.86, 0.14, 1.22, 0.41, 1.0, 0.86, 1.36, 2.49, 2.72]","[20, 87, 90, 28, 23, 68, 72, 95, 79, 93, 75, 38, 85, 74, 13, 16, 70, 7, 82]"
367,Mateusz Wieteska,"[0.0, 0.06, 0.46, 0.03, 0.01, 0.07, 0.58, 47.09, 82.4, 2.86, 0.43, 0.32, 0.9, 0.23, 1.18, 1.62, 1.27, 2.8, 2.25]","[20, 70, 47, 63, 21, 51, 30, 30, 35, 38, 39, 73, 60, 54, 27, 79, 58, 14, 62]"
368,Przemysław Wiśniewski,"[0.09, 0.11, 0.54, 0.0, 0.06, 0.17, 0.54, 45.04, 83.1, 2.15, 0.18, 0.18, 0.63, 0.09, 1.17, 0.99, 1.44, 5.92, 3.59]","[87, 96, 60, 28, 94, 98, 26, 23, 40, 17, 10, 47, 32, 20, 26, 28, 77, 98, 97]"
369,Axel Witsel,"[0.0, 0.02, 0.33, 0.03, 0.03, 0.05, 0.93, 55.32, 92.8, 3.18, 0.26, 0.23, 0.76, 0.43, 1.39, 0.86, 0.99, 2.78, 1.79]","[20, 14, 25, 69, 74, 38, 74, 58, 98, 50, 20, 60, 48, 75, 44, 16, 24, 14, 32]"
370,Maximilian Wöber,"[0.0, 0.05, 0.69, 0.06, 0.09, 0.14, 1.07, 47.55, 68.1, 3.65, 1.01, 0.0, 1.38, 1.51, 2.14, 1.7, 2.2, 4.53, 2.08]","[20, 61, 79, 87, 99, 93, 85, 32, 1, 64, 83, 2, 91, 96, 85, 83, 99, 77, 51]"
371,Christopher Wooh,"[0.08, 0.1, 0.49, 0.0, 0.02, 0.11, 0.33, 53.51, 92.2, 3.35, 0.49, 0.16, 0.74, 0.0, 1.31, 0.74, 0.98, 4.42, 1.8]","[84, 94, 51, 28, 45, 87, 5, 50, 96, 56, 45, 44, 43, 2, 36, 10, 22, 74, 33]"
372,Christopher Wooh,"[0.08, 0.1, 0.49, 0.0, 0.02, 0.11, 0.33, 53.51, 92.2, 3.35, 0.49, 0.16, 0.74, 0.0, 1.31, 0.74, 0.98, 4.42, 1.8]","[84, 94, 51, 28, 45, 87, 5, 50, 96, 56, 45, 44, 43, 2, 36, 10, 22, 74, 33]"
373,Joe Worrall,"[0.04, 0.03, 0.28, 0.0, 0.03, 0.06, 0.65, 46.82, 77.0, 2.71, 0.2, 0.12, 1.17, 0.04, 2.14, 1.05, 1.34, 4.49, 2.23]","[58, 32, 18, 28, 73, 49, 41, 28, 9, 35, 12, 34, 83, 6, 85, 33, 66, 76, 59]"
374,Jawad El Yamiq,"[0.06, 0.06, 0.95, 0.0, 0.02, 0.09, 0.67, 51.44, 81.1, 3.08, 1.18, 0.56, 1.06, 0.17, 0.95, 2.07, 1.51, 5.65, 2.35]","[70, 72, 96, 28, 59, 71, 44, 44, 26, 46, 87, 91, 77, 41, 10, 94, 81, 97, 68]"
375,Leny Yoro,"[0.0, 0.01, 0.23, 0.0, 0.0, 0.01, 0.59, 66.12, 91.0, 1.76, 0.0, 0.35, 0.35, 0.12, 1.29, 2.11, 0.7, 3.16, 1.4]","[20, 8, 13, 28, 3, 1, 32, 83, 93, 8, 1, 78, 7, 26, 35, 96, 4, 26, 14]"
376,Maya Yoshida,"[0.0, 0.04, 0.42, 0.0, 0.0, 0.04, 0.99, 49.6, 76.1, 3.0, 0.25, 0.21, 0.78, 0.14, 1.2, 1.62, 1.41, 4.65, 2.93]","[20, 41, 43, 28, 9, 20, 79, 38, 6, 45, 18, 55, 49, 34, 29, 80, 76, 81, 87]"
377,Illia Zabarnyi,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.62, 66.2, 86.3, 3.97, 0.74, 0.5, 0.74, 0.0, 1.98, 0.87, 1.74, 3.22, 0.99]","[20, 1, 1, 28, 3, 1, 37, 84, 62, 73, 67, 87, 44, 2, 82, 16, 92, 29, 3]"
378,Dan-Axel Zagadou,"[0.0, 0.12, 0.92, 0.0, 0.04, 0.16, 0.99, 69.75, 85.4, 3.12, 0.21, 0.07, 1.42, 0.0, 0.99, 1.49, 1.35, 5.74, 3.75]","[20, 97, 95, 28, 86, 96, 79, 89, 53, 47, 14, 18, 92, 2, 12, 74, 69, 98, 98]"
379,Tanguy Zoukrou,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.53, 38.92, 86.4, 1.94, 0.0, 0.35, 0.18, 0.53, 2.47, 0.35, 3.17, 4.23, 1.23]","[20, 1, 1, 28, 46, 4, 25, 10, 63, 12, 1, 78, 2, 81, 94, 1, 99, 68, 8]"
380,Kurt Zouma,"[0.09, 0.1, 0.86, 0.0, 0.0, 0.1, 0.41, 37.6, 84.4, 1.4, 0.14, 0.09, 1.31, 0.05, 0.41, 1.36, 0.77, 5.43, 2.49]","[87, 94, 93, 28, 13, 81, 13, 6, 45, 2, 6, 24, 90, 7, 1, 62, 8, 96, 73]"
381,Igor Zubeldia,"[0.03, 0.03, 0.31, 0.03, 0.01, 0.05, 0.4, 57.17, 86.0, 4.45, 0.53, 0.25, 0.4, 0.19, 1.33, 0.68, 0.74, 3.09, 2.23]","[49, 35, 22, 67, 32, 32, 12, 62, 58, 82, 49, 63, 10, 46, 38, 5, 6, 22, 60]"
